184   0.195 [3.06, 105.07, 102, 78.23, 1, 2051, 17, 30]
185   0.195 [3.21, 105.07, 102, 78.23, 1, 2051, 17, 30]
189   0.228 [3.21, 105.07, 102, 78.54, 1, 2870, 18.10, 30]
190   0.116 [3.21, 105.07, 102, 80.54, 1, 2380, 20.70, 30]
192   0.194 [7.38, 105.07, 102, 74.70, 3, 1990, 17, 30]
202   0.194 [7.95, 80.03, 102, 74.73, 3, 1990, 17, 30]
205   0.195 [3.94, 69.87, 102, 76.39, 1, 2051, 17, 30]
206   0.195 [3.00, 69.87, 102, 76.39, 1, 2051, 17, 30]
207   0.194 [5.25, 69.87, 102, 76.39, 3, 1990, 17, 30]
211   0.116 [3.58, 69.87, 102, 79.05, 1, 2380, 20.70, 30]
212   0.116 [4.53, 69.87, 102, 79.05, 1, 2380, 20.70, 30]
218   0.194 [6.84, 80.56, 102, 74.80, 3, 1990, 17, 30]
227   0.205 [4.89, 181.11, 102, 78.37, 3, 2290, 17, 30]
228   0.205 [5.11, 181.11, 102, 78.37, 3, 2290, 17, 30]
229   0.205 [5.11, 171.65, 102, 79.19, 3, 2290, 17, 30]
230   0.205 [5.13, 246.66, 102, 79.19, 3, 2290, 17, 30]
236   0.194 [3.16, 164.86, 102, 75.22, 3, 1990, 17, 30]
237   0.194 [7.87, 218.67, 102, 75.22, 3, 1990, 17, 30]
238   0.194 [4.77, 218.67, 102, 75.22, 3, 1990, 17, 30]
245   0.228 [3.23, 271.75, 102, 79.39, 1, 2870, 18.10, 30]
265   0.122 [6.17, 182.27, 102, 76.29, 3, 2045, 18.50, 30]
327   0.122 [3.54, 442.47, 102, 77.17, 3, 2045, 18.50, 30]
346   0.122 [4.20, 184.15, 102, 76.79, 3, 2045, 18.50, 30]
365   0.122 [4.92, 269.90, 102, 76.51, 3, 2045, 18.50, 30]
367   0.122 [4.92, 244.63, 102, 76.98, 3, 2045, 18.50, 30]
398   0.122 [4.62, 341.74, 102, 76.35, 3, 2045, 18.50, 30]
418   0.122 [7.97, 295.99, 102, 76.30, 3, 2045, 18.50, 30]
422   0.122 [7.97, 159.77, 102, 76.30, 3, 2045, 18.50, 30]
454   0.121 [4.93, 100.79, 102, 81.70, 3, 2025, 18.20, 40]
455   0.122 [4.93, 100.79, 102, 77.95, 3, 2045, 18.50, 30]
456   0.122 [6.19, 100.79, 102, 77.95, 3, 2045, 18.50, 30]
482   0.122 [3.28, 257.82, 102, 76.80, 3, 2045, 18.50, 30]
483   0.122 [3.46, 114.55, 102, 76.80, 3, 2045, 18.50, 30]
485   0.122 [3.94, 114.55, 102, 76.80, 3, 2045, 18.50, 30]
498   0.121 [5.66, 73.46, 102, 81.97, 3, 2025, 18.20, 40]
556   0.122 [6.23, 239.82, 102, 77.53, 3, 2045, 18.50, 30]
557   0.122 [5.71, 239.82, 102, 77.53, 3, 2045, 18.50, 30]
558   0.122 [5.18, 239.82, 102, 77.53, 3, 2045, 18.50, 30]
603   0.122 [3.20, 217.42, 102, 77.02, 3, 2045, 18.50, 30]
