############# Mutation Rate: 0.1 #############
1711  0.205 [4.44, 140.91, 102, 80.37, 3, 2290, 17, 30]
1712  0.194 [4.44, 140.91, 102, 74.83, 3, 1990, 17, 30]
1713  0.194 [4.44, 83.45, 102, 74.83, 3, 1990, 17, 30]
1726  0.205 [5.00, 228.39, 102, 79.97, 3, 2290, 17, 30]
1727  0.205 [5.00, 83.10, 102, 79.97, 3, 2290, 17, 30]
1728  0.205 [3.95, 83.10, 102, 79.97, 3, 2290, 17, 30]
1729  0.205 [3.95, 151.24, 102, 79.97, 3, 2290, 17, 30]
1730  0.122 [3.95, 151.24, 102, 77.55, 3, 2045, 18.50, 30]
1768  0.122 [7.47, 286.07, 102, 77.47, 3, 2045, 18.50, 30]
1770  0.122 [7.47, 286.07, 102, 77.47, 3, 2045, 18.50, 30]
1771  0.122 [4.40, 286.07, 102, 77.47, 3, 2045, 18.50, 30]
1772  0.122 [4.23, 286.07, 102, 77.47, 3, 2045, 18.50, 30]
1865  0.122 [4.03, 152.64, 102, 76.68, 3, 2045, 18.50, 30]
1866  0.122 [4.03, 352.64, 102, 76.68, 3, 2045, 18.50, 30]
1888  0.122 [4.85, 428.36, 102, 76.18, 3, 2045, 18.50, 30]
1890  0.122 [4.85, 362.53, 102, 76.18, 3, 2045, 18.50, 30]
1891  0.122 [7.43, 362.53, 102, 76.18, 3, 2045, 18.50, 30]
1895  0.122 [7.43, 318.49, 102, 76.18, 3, 2045, 18.50, 30]
1896  0.122 [7.90, 318.49, 102, 76.18, 3, 2045, 18.50, 30]
1898  0.122 [6.37, 318.49, 102, 76.18, 3, 2045, 18.50, 30]
1899  0.122 [4.73, 318.49, 102, 76.18, 3, 2045, 18.50, 30]
1900  0.122 [4.73, 308.43, 102, 76.18, 3, 2045, 18.50, 30]
1902  0.122 [4.73, 308.43, 102, 77.25, 3, 2045, 18.50, 30]
1903  0.122 [4.73, 439.88, 102, 77.25, 3, 2045, 18.50, 30]
1904  0.122 [3.28, 439.88, 102, 77.25, 3, 2045, 18.50, 30]
1919  0.116 [3.10, 108.53, 102, 80.36, 1, 2380, 20.70, 30]
2015  0.122 [3.14, 194.44, 102, 76.55, 3, 2045, 18.50, 30]
2016  0.122 [5.59, 194.44, 102, 76.55, 3, 2045, 18.50, 30]
2018  0.122 [5.59, 217.07, 102, 76.55, 3, 2045, 18.50, 30]
2019  0.122 [5.59, 146.13, 102, 76.55, 3, 2045, 18.50, 30]
2036  0.116 [5.17, 109.16, 102, 79.12, 1, 2380, 20.70, 30]
2049  0.194 [5.34, 331.12, 102, 75.19, 3, 1990, 17, 30]
2107  0.205 [4.97, 379.25, 102, 80.85, 3, 2290, 17, 30]
2108  0.205 [4.48, 379.25, 102, 80.85, 3, 2290, 17, 30]
2109  0.205 [4.48, 379.25, 102, 80.85, 3, 2290, 17, 30]
2110  0.205 [3.53, 379.25, 102, 80.85, 3, 2290, 17, 30]
2113  0.205 [4.60, 379.25, 102, 79.85, 3, 2290, 17, 30]
2117  0.205 [4.60, 210.97, 102, 78.21, 3, 2290, 17, 30]
2118  0.205 [4.60, 409.03, 102, 78.21, 3, 2290, 17, 30]
2119  0.205 [4.60, 310.48, 102, 78.21, 3, 2290, 17, 30]
2120  0.205 [6.13, 310.48, 102, 78.21, 3, 2290, 17, 30]
2121  0.205 [6.13, 298.11, 102, 78.21, 3, 2290, 17, 30]
2122  0.205 [6.13, 298.11, 102, 78.21, 3, 2290, 17, 30]
2123  0.205 [7.91, 298.11, 102, 78.21, 3, 2290, 17, 30]
2125  0.205 [7.91, 298.11, 102, 78.21, 3, 2290, 17, 30]
2126  0.205 [7.91, 247.60, 102, 78.21, 3, 2290, 17, 30]
2127  0.205 [5.38, 247.60, 102, 78.21, 3, 2290, 17, 30]
2128  0.205 [7.31, 247.60, 102, 78.21, 3, 2290, 17, 30]
2129  0.205 [4.37, 247.60, 102, 78.21, 3, 2290, 17, 30]
2130  0.205 [7.97, 247.60, 102, 78.21, 3, 2290, 17, 30]
2131  0.205 [7.97, 174.91, 102, 78.21, 3, 2290, 17, 30]
2132  0.205 [7.97, 294.92, 102, 78.21, 3, 2290, 17, 30]
2135  0.194 [7.97, 294.08, 102, 75.52, 3, 1990, 17, 30]
2136  0.194 [7.97, 137.81, 102, 75.52, 3, 1990, 17, 30]
2160  0.116 [5.54, 102.90, 102, 79.91, 1, 2380, 20.70, 30]
2161  0.116 [5.54, 102.90, 102, 79.91, 1, 2380, 20.70, 30]
2162  0.116 [4.10, 102.90, 102, 79.91, 1, 2380, 20.70, 30]
2163  0.116 [5.03, 102.90, 102, 79.91, 1, 2380, 20.70, 30]
2165  0.116 [3.78, 102.90, 102, 79.91, 1, 2380, 20.70, 30]
2166  0.116 [3.78, 102.90, 102, 79.91, 1, 2380, 20.70, 30]
2167  0.195 [3.78, 102.90, 102, 77.76, 1, 2051, 17, 30]
2169  0.195 [4.07, 102.90, 102, 77.76, 1, 2051, 17, 30]
2170  0.195 [4.07, 102.90, 102, 76.79, 1, 2051, 17, 30]
2177  0.195 [4.62, 102.90, 102, 77.09, 1, 2051, 17, 30]
2178  0.195 [4.62, 102.90, 102, 76.79, 1, 2051, 17, 30]
2179  0.122 [4.62, 102.90, 102, 76.79, 3, 2045, 18.50, 30]
2180  0.122 [4.62, 158.74, 102, 76.79, 3, 2045, 18.50, 30]
2181  0.122 [4.99, 158.74, 102, 76.79, 3, 2045, 18.50, 30]
2187  0.122 [4.99, 107.26, 102, 76.79, 3, 2045, 18.50, 30]
2211  0.116 [5.53, 110.75, 102, 79.98, 1, 2380, 20.70, 30]
2212  0.195 [5.53, 110.75, 102, 77.12, 1, 2051, 17, 30]
2214  0.195 [5.18, 110.75, 102, 77.12, 1, 2051, 17, 30]
2215  0.122 [5.18, 110.75, 102, 77.12, 3, 2045, 18.50, 30]
2216  0.122 [5.18, 110.75, 102, 77.12, 3, 2045, 18.50, 30]
2230  0.122 [6.14, 171.45, 102, 76.96, 3, 2045, 18.50, 30]
2231  0.122 [7.83, 171.45, 102, 76.96, 3, 2045, 18.50, 30]
2232  0.122 [7.83, 171.45, 102, 76.96, 3, 2045, 18.50, 30]
2233  0.122 [7.83, 236.36, 102, 76.96, 3, 2045, 18.50, 30]
2234  0.122 [7.83, 306.74, 102, 76.96, 3, 2045, 18.50, 30]
2253  0.116 [4.03, 111.84, 102, 79.34, 1, 2380, 20.70, 30]
2254  0.116 [4.40, 111.84, 102, 79.34, 1, 2380, 20.70, 30]
2271  0.194 [3.15, 78.73, 102, 75.43, 3, 1990, 17, 30]
2272  0.194 [4.64, 78.73, 102, 75.43, 3, 1990, 17, 30]
2273  0.121 [4.64, 78.73, 102, 81.27, 3, 2025, 18.20, 40]
2274  0.116 [4.64, 78.73, 102, 81.27, 1, 2380, 20.70, 30]
2275  0.116 [4.64, 78.73, 102, 81.76, 1, 2380, 20.70, 30]
2276  0.121 [4.64, 78.73, 102, 81.76, 3, 2025, 18.20, 40]
2277  0.121 [4.82, 78.73, 102, 81.76, 3, 2025, 18.20, 40]
2278  0.121 [4.82, 78.73, 102, 81.76, 3, 2025, 18.20, 40]
2279  0.121 [5.24, 78.73, 102, 81.76, 3, 2025, 18.20, 40]
2282  0.116 [5.24, 78.73, 102, 81.76, 1, 2380, 20.70, 30]
2283  0.116 [5.24, 73.63, 102, 81.76, 1, 2380, 20.70, 30]
2284  0.116 [4.00, 73.63, 102, 81.76, 1, 2380, 20.70, 30]
2358  0.116 [3.51, 98.81, 102, 80.95, 1, 2380, 20.70, 30]
2408  0.122 [6.79, 309.54, 102, 75.68, 3, 2045, 18.50, 30]
2411  0.122 [6.79, 404.14, 102, 75.68, 3, 2045, 18.50, 30]
2412  0.122 [3.32, 404.14, 102, 75.68, 3, 2045, 18.50, 30]
2416  0.122 [6.44, 404.14, 102, 75.41, 3, 2045, 18.50, 30]
2419  0.122 [6.44, 436.24, 102, 75.41, 3, 2045, 18.50, 30]
2423  0.122 [6.54, 436.24, 102, 75.41, 3, 2045, 18.50, 30]
2424  0.122 [6.54, 436.24, 102, 75.41, 3, 2045, 18.50, 30]
2465  0.116 [5.02, 75.53, 102, 78.82, 1, 2380, 20.70, 30]
2468  0.116 [5.02, 75.53, 102, 79.04, 1, 2380, 20.70, 30]
2469  0.116 [5.02, 75.53, 102, 79.77, 1, 2380, 20.70, 30]
2473  0.116 [5.02, 75.53, 102, 80.88, 1, 2380, 20.70, 30]
2475  0.116 [4.12, 75.53, 102, 80.88, 1, 2380, 20.70, 30]
2477  0.116 [4.12, 75.53, 102, 79.42, 1, 2380, 20.70, 30]
2546  0.116 [3.55, 84.54, 102, 81.64, 1, 2380, 20.70, 30]
2553  0.116 [3.55, 81.73, 102, 79.73, 1, 2380, 20.70, 30]
2557  0.194 [6.01, 81.73, 102, 75.28, 3, 1990, 17, 30]
2587  0.205 [3.91, 407.73, 102, 81.04, 3, 2290, 17, 30]
2593  0.205 [4.88, 395.04, 102, 81.04, 3, 2290, 17, 30]
2596  0.205 [4.88, 395.04, 102, 81.83, 3, 2290, 17, 30]
2597  0.205 [4.31, 395.04, 102, 81.83, 3, 2290, 17, 30]
2599  0.205 [4.31, 395.04, 102, 81.94, 3, 2290, 17, 30]
2605  0.228 [4.31, 234.88, 102, 81.94, 1, 2870, 18.10, 30]
2618  0.205 [6.77, 238.30, 102, 78.19, 3, 2290, 17, 30]
2619  0.205 [7.61, 238.30, 102, 78.19, 3, 2290, 17, 30]
2630  0.116 [4.29, 77.82, 102, 81.21, 1, 2380, 20.70, 30]
2671  0.116 [3.01, 91.86, 102, 81.28, 1, 2380, 20.70, 30]
